Transaction_id	Date	Day	Bulan	Year	Product_id	Product_Name	Category	Qty	Leftovers	Day_old	Distributor_Price	Selling_Price	Day_Old_Price	Sold_Normal_Qty	Sold_Day_Old	Total_Sold	Final_Balance	Revenue	Cost_Day_Old	COGS	Total_Profit	Sell_Through_Rate
TRX003311	9/23/2024	Senin	Sep	2024	K014	Gabin	Kue	29	11	0	2000	2500	0	18	0	18	11	45000	0	36000	9000	0.62
TRX005161	9/23/2024	Senin	Sep	2024	K014	Gabin	Kue	9	4	0	2000	2500	0	5	0	5	4	12500	0	10000	2500	0.56
TRX005850	9/23/2024	Senin	Sep	2024	S012	Kering Tempe	Sayur & Lauk	8	2	1	6500	7500	5000	6	1	7	1	50000	5000	39000	16000	0.88
TRX006577	9/23/2024	Senin	Sep	2024	S012	Kering Tempe	Sayur & Lauk	20	3	0	6500	7500	0	17	0	17	3	127500	0	110500	17000	0.85
TRX005420	9/23/2024	Senin	Sep	2024	K019	Ongol-Ongol	Kue	8	1	0	1500	2000	0	7	0	7	1	14000	0	10500	3500	0.88
TRX002954	9/23/2024	Senin	Sep	2024	K018	Pukis	Kue	27	6	0	2000	2500	0	21	0	21	6	52500	0	42000	10500	0.78
TRX006740	9/23/2024	Senin	Sep	2024	K002	Weci	Kue	12	4	2	1500	2000	1500	8	2	10	2	19000	3000	12000	10000	0.83
TRX000930	9/24/2024	Selasa	Sep	2024	N004	Ayam Bakar	Nasi	6	2	2	9000	10000	3500	4	2	6	0	47000	7000	36000	18000	1.00
TRX001287	9/24/2024	Selasa	Sep	2024	N003	Ayam Geprek	Nasi	14	4	4	9000	10000	3500	10	4	14	0	114000	14000	90000	38000	1.00
TRX009278	9/24/2024	Selasa	Sep	2024	N005	Ayam Katsu	Nasi	9	1	1	9000	10000	3500	8	1	9	0	83500	3500	72000	15000	1.00
TRX006260	9/24/2024	Selasa	Sep	2024	N002	Ayam Teriyaki	Nasi	13	6	6	10000	11000	3500	7	6	13	0	98000	21000	70000	49000	1.00
TRX007244	9/24/2024	Selasa	Sep	2024	K003	Donat Ayam	Kue	28	13	9	2500	3000	1500	15	9	24	4	58500	13500	37500	34500	0.86
TRX003653	9/24/2024	Selasa	Sep	2024	K015	Lumpia Rebung	Kue	21	7	5	3000	3500	1500	14	5	19	2	56500	7500	42000	22000	0.90
TRX002868	9/24/2024	Selasa	Sep	2024	K028	Pizza	Kue	33	11	0	4500	5000	0	22	0	22	11	110000	0	99000	11000	0.67
TRX004395	9/24/2024	Selasa	Sep	2024	K029	Roti Boy	Kue	13	4	1	2500	3000	1500	9	1	10	3	28500	1500	22500	7500	0.77
TRX009700	9/24/2024	Selasa	Sep	2024	S005	Sayur Asem	Sayur & Lauk	27	7	3	6000	7000	5000	20	3	23	4	155000	15000	120000	50000	0.85
TRX001758	9/24/2024	Selasa	Sep	2024	S001	Sayur Bayam	Sayur & Lauk	22	7	2	5000	6000	5000	15	2	17	5	100000	10000	75000	35000	0.77
TRX009262	9/24/2024	Selasa	Sep	2024	S002	Sop	Sayur & Lauk	26	9	6	7000	8000	5000	17	6	23	3	166000	30000	119000	77000	0.88
TRX004008	9/24/2024	Selasa	Sep	2024	S006	Tewel	Sayur & Lauk	15	6	3	7000	8000	5000	9	3	12	3	87000	15000	63000	39000	0.80
TRX009382	9/24/2024	Selasa	Sep	2024	K005	Tusuk	Kue	28	4	0	2500	3000	0	24	0	24	4	72000	0	60000	12000	0.86
TRX005672	9/25/2024	Rabu	Sep	2024	N004	Ayam Bakar	Nasi	24	4	0	9000	10000	0	20	0	20	4	200000	0	180000	20000	0.83
TRX005509	9/25/2024	Rabu	Sep	2024	K007	Piscok	Kue	25	7	0	2000	2500	0	18	0	18	7	45000	0	36000	9000	0.72
TRX008561	9/25/2024	Rabu	Sep	2024	S001	Sayur Bayam	Sayur & Lauk	23	8	0	5000	6000	0	15	0	15	8	90000	0	75000	15000	0.65
TRX005363	9/26/2024	Kamis	Sep	2024	K006	Bakpao Kacang Tanah	Kue	12	5	0	2500	3000	0	7	0	7	5	21000	0	17500	3500	0.58
TRX002746	9/26/2024	Kamis	Sep	2024	S012	Kering Tempe	Sayur & Lauk	8	0	0	6500	7500	0	8	0	8	0	60000	0	52000	8000	1.00
TRX008795	9/26/2024	Kamis	Sep	2024	K015	Lumpia Rebung	Kue	29	7	7	3000	3500	1500	22	7	29	0	87500	10500	66000	32000	1.00
TRX003852	9/26/2024	Kamis	Sep	2024	K025	Martabak	Kue	25	6	4	2500	3000	1500	19	4	23	2	63000	6000	47500	21500	0.92
TRX005852	9/26/2024	Kamis	Sep	2024	K025	Martabak	Kue	15	5	0	2500	3000	0	10	0	10	5	30000	0	25000	5000	0.67
TRX007847	9/26/2024	Kamis	Sep	2024	N006	Nasi Campur	Nasi	32	9	8	6000	7000	3500	23	8	31	1	189000	28000	138000	79000	0.97
TRX004807	9/26/2024	Kamis	Sep	2024	K018	Pukis	Kue	10	1	0	2000	2500	0	9	0	9	1	22500	0	18000	4500	0.90
TRX008758	9/26/2024	Kamis	Sep	2024	S005	Sayur Asem	Sayur & Lauk	19	6	0	6000	7000	0	13	0	13	6	91000	0	78000	13000	0.68
TRX009257	9/26/2024	Kamis	Sep	2024	K027	Talam	Kue	25	4	0	1500	2000	0	21	0	21	4	42000	0	31500	10500	0.84
TRX007144	9/26/2024	Kamis	Sep	2024	K026	Terang Bulan	Kue	7	3	2	1500	2000	1500	4	2	6	1	11000	3000	6000	8000	0.86
TRX008192	9/26/2024	Kamis	Sep	2024	K005	Tusuk	Kue	10	1	0	2500	3000	0	9	0	9	1	27000	0	22500	4500	0.90
TRX002483	9/27/2024	Jumat	Sep	2024	N004	Ayam Bakar	Nasi	7	0	0	9000	10000	0	7	0	7	0	70000	0	63000	7000	1.00
TRX007498	9/27/2024	Jumat	Sep	2024	S010	Bakwan	Sayur & Lauk	26	5	0	1000	2000	0	21	0	21	5	42000	0	21000	21000	0.81
TRX009872	9/27/2024	Jumat	Sep	2024	K014	Gabin	Kue	9	0	0	2000	2500	0	9	0	9	0	22500	0	18000	4500	1.00
TRX002467	9/27/2024	Jumat	Sep	2024	K015	Lumpia Rebung	Kue	42	2	0	3000	3500	0	40	0	40	2	140000	0	120000	20000	0.95
TRX005980	9/27/2024	Jumat	Sep	2024	N006	Nasi Campur	Nasi	23	2	0	6000	7000	0	21	0	21	2	147000	0	126000	21000	0.91
TRX002585	9/27/2024	Jumat	Sep	2024	N009	Nasi Cokot	Nasi	30	3	2	5000	6000	3500	27	2	29	1	169000	7000	135000	41000	0.97
TRX003034	9/27/2024	Jumat	Sep	2024	K019	Ongol-Ongol	Kue	7	5	4	1500	2000	1500	2	4	6	1	10000	6000	3000	13000	0.86
TRX008254	9/27/2024	Jumat	Sep	2024	K028	Pizza	Kue	20	5	0	4500	5000	0	15	0	15	5	75000	0	67500	7500	0.75
TRX009616	9/27/2024	Jumat	Sep	2024	K028	Pizza	Kue	7	0	0	4500	5000	0	7	0	7	0	35000	0	31500	3500	1.00
TRX000842	9/27/2024	Jumat	Sep	2024	K008	Risol Mayo	Kue	50	7	0	4000	4500	0	43	0	43	7	193500	0	172000	21500	0.86
TRX000514	9/27/2024	Jumat	Sep	2024	K016	Tahu Bakso	Kue	35	9	0	2500	3000	0	26	0	26	9	78000	0	65000	13000	0.74
TRX010000	9/27/2024	Jumat	Sep	2024	K016	Tahu Bakso	Kue	47	4	0	2500	3000	0	43	0	43	4	129000	0	107500	21500	0.91
TRX005087	9/27/2024	Jumat	Sep	2024	S006	Tewel	Sayur & Lauk	23	3	0	7000	8000	0	20	0	20	3	160000	0	140000	20000	0.87
TRX002382	9/28/2024	Sabtu	Sep	2024	N003	Ayam Geprek	Nasi	11	2	0	9000	10000	0	9	0	9	2	90000	0	81000	9000	0.82
TRX004635	9/28/2024	Sabtu	Sep	2024	K014	Gabin	Kue	36	3	0	2000	2500	0	33	0	33	3	82500	0	66000	16500	0.92
TRX001472	9/28/2024	Sabtu	Sep	2024	S012	Kering Tempe	Sayur & Lauk	21	1	0	6500	7500	0	20	0	20	1	150000	0	130000	20000	0.95
TRX004133	9/28/2024	Sabtu	Sep	2024	K012	Kroket	Kue	56	4	4	2000	2500	1500	52	4	56	0	136000	6000	104000	38000	1.00
TRX006895	9/28/2024	Sabtu	Sep	2024	N007	Nasi Kuning	Nasi	7	0	0	6000	7000	0	7	0	7	0	49000	0	42000	7000	1.00
TRX003389	9/28/2024	Sabtu	Sep	2024	K018	Pukis	Kue	36	1	0	2000	2500	0	35	0	35	1	87500	0	70000	17500	0.97
TRX009046	9/28/2024	Sabtu	Sep	2024	S002	Sop	Sayur & Lauk	35	4	0	7000	8000	0	31	0	31	4	248000	0	217000	31000	0.89
TRX003504	9/29/2024	Minggu	Sep	2024	N005	Ayam Katsu	Nasi	14	1	1	9000	10000	3500	13	1	14	0	133500	3500	117000	20000	1.00
TRX007031	9/29/2024	Minggu	Sep	2024	S012	Kering Tempe	Sayur & Lauk	13	1	0	6500	7500	0	12	0	12	1	90000	0	78000	12000	0.92
TRX008787	9/29/2024	Minggu	Sep	2024	K013	Risoles Rogut	Kue	27	1	0	2000	2500	0	26	0	26	1	65000	0	52000	13000	0.96
TRX009666	9/29/2024	Minggu	Sep	2024	K013	Risoles Rogut	Kue	39	3	0	2000	2500	0	36	0	36	3	90000	0	72000	18000	0.92
TRX009821	9/29/2024	Minggu	Sep	2024	K013	Risoles Rogut	Kue	63	2	0	2000	2500	0	61	0	61	2	152500	0	122000	30500	0.97
TRX002210	9/29/2024	Minggu	Sep	2024	K029	Roti Boy	Kue	44	1	1	2500	3000	1500	43	1	44	0	130500	1500	107500	24500	1.00
TRX004081	9/29/2024	Minggu	Sep	2024	S013	Sambel Goreng Kentang	Sayur & Lauk	13	0	0	10000	11000	0	13	0	13	0	143000	0	130000	13000	1.00
TRX006342	9/29/2024	Minggu	Sep	2024	N008	Siomay	Nasi	11	2	2	9000	10000	3500	9	2	11	0	97000	7000	81000	23000	1.00
TRX008032	9/30/2024	Senin	Sep	2024	K004	Donat Blueberry	Kue	27	7	0	2500	3000	0	20	0	20	7	60000	0	50000	10000	0.74
TRX002119	9/30/2024	Senin	Sep	2024	K012	Kroket	Kue	43	7	0	2000	2500	0	36	0	36	7	90000	0	72000	18000	0.84
TRX004276	9/30/2024	Senin	Sep	2024	K023	Pie Susu	Kue	39	9	0	2000	2500	0	30	0	30	9	75000	0	60000	15000	0.77
TRX008548	9/30/2024	Senin	Sep	2024	K011	Roti Pelangi	Kue	20	7	1	2000	2500	1500	13	1	14	6	34000	1500	26000	9500	0.70
TRX001860	9/30/2024	Senin	Sep	2024	N008	Siomay	Nasi	5	2	0	9000	10000	0	3	0	3	2	30000	0	27000	3000	0.60
TRX009322	9/30/2024	Senin	Sep	2024	K016	Tahu Bakso	Kue	10	4	0	2500	3000	0	6	0	6	4	18000	0	15000	3000	0.60
TRX001865	9/30/2024	Senin	Sep	2024	K027	Talam	Kue	11	2	2	1500	2000	1500	9	2	11	0	21000	3000	13500	10500	1.00
TRX003538	9/30/2024	Senin	Sep	2024	S006	Tewel	Sayur & Lauk	10	4	0	7000	8000	0	6	0	6	4	48000	0	42000	6000	0.60
TRX007817	10/1/2024	Selasa	Oct	2024	N004	Ayam Bakar	Nasi	17	2	0	9000	10000	0	15	0	15	2	150000	0	135000	15000	0.88
TRX002366	10/1/2024	Selasa	Oct	2024	K006	Bakpao Kacang Tanah	Kue	24	4	1	2500	3000	1500	20	1	21	3	61500	1500	50000	13000	0.88
TRX003014	10/1/2024	Selasa	Oct	2024	K024	Dadar Gulung	Kue	21	6	0	2500	3000	0	15	0	15	6	45000	0	37500	7500	0.71
TRX006516	10/1/2024	Selasa	Oct	2024	K024	Dadar Gulung	Kue	38	9	5	2500	3000	1500	29	5	34	4	94500	7500	72500	29500	0.89
TRX007924	10/1/2024	Selasa	Oct	2024	N007	Nasi Kuning	Nasi	7	1	1	6000	7000	3500	6	1	7	0	45500	3500	36000	13000	1.00
TRX003972	10/1/2024	Selasa	Oct	2024	K018	Pukis	Kue	26	6	0	2000	2500	0	20	0	20	6	50000	0	40000	10000	0.77
TRX006784	10/1/2024	Selasa	Oct	2024	K021	Sawut	Kue	13	7	5	2500	3000	1500	6	5	11	2	25500	7500	15000	18000	0.85
TRX000501	10/1/2024	Selasa	Oct	2024	S003	Sop Merah	Sayur & Lauk	13	5	4	11500	12500	5000	8	4	12	1	120000	20000	92000	48000	0.92
TRX004458	10/1/2024	Selasa	Oct	2024	K027	Talam	Kue	21	5	0	1500	2000	0	16	0	16	5	32000	0	24000	8000	0.76
TRX005926	10/1/2024	Selasa	Oct	2024	K005	Tusuk	Kue	38	10	3	2500	3000	1500	28	3	31	7	88500	4500	70000	23000	0.82
TRX007610	10/1/2024	Selasa	Oct	2024	K002	Weci	Kue	25	4	0	1500	2000	0	21	0	21	4	42000	0	31500	10500	0.84
TRX008369	10/2/2024	Rabu	Oct	2024	S004	Bali	Sayur & Lauk	18	5	0	10000	11000	0	13	0	13	5	143000	0	130000	13000	0.72
TRX003546	10/2/2024	Rabu	Oct	2024	K004	Donat Blueberry	Kue	31	8	7	2500	3000	1500	23	7	30	1	79500	10500	57500	32500	0.97
TRX005434	10/2/2024	Rabu	Oct	2024	K015	Lumpia Rebung	Kue	34	7	0	3000	3500	0	27	0	27	7	94500	0	81000	13500	0.79
TRX007223	10/2/2024	Rabu	Oct	2024	K025	Martabak	Kue	35	7	7	2500	3000	1500	28	7	35	0	94500	10500	70000	35000	1.00
TRX001319	10/2/2024	Rabu	Oct	2024	N006	Nasi Campur	Nasi	19	8	0	6000	7000	0	11	0	11	8	77000	0	66000	11000	0.58
TRX008224	10/2/2024	Rabu	Oct	2024	N006	Nasi Campur	Nasi	22	3	2	6000	7000	3500	19	2	21	1	140000	7000	114000	33000	0.95
TRX008687	10/2/2024	Rabu	Oct	2024	N007	Nasi Kuning	Nasi	19	4	2	6000	7000	3500	15	2	17	2	112000	7000	90000	29000	0.89
TRX001665	10/2/2024	Rabu	Oct	2024	K023	Pie Susu	Kue	27	13	4	2000	2500	1500	14	4	18	9	41000	6000	28000	19000	0.67
TRX008897	10/2/2024	Rabu	Oct	2024	K023	Pie Susu	Kue	17	6	4	2000	2500	1500	11	4	15	2	33500	6000	22000	17500	0.88
TRX001128	10/2/2024	Rabu	Oct	2024	K008	Risol Mayo	Kue	16	2	0	4000	4500	0	14	0	14	2	63000	0	56000	7000	0.88
TRX004224	10/2/2024	Rabu	Oct	2024	S001	Sayur Bayam	Sayur & Lauk	11	3	2	5000	6000	5000	8	2	10	1	58000	10000	40000	28000	0.91
TRX005049	10/2/2024	Rabu	Oct	2024	K030	Tahu Brontak	Kue	9	3	0	1500	2000	0	6	0	6	3	12000	0	9000	3000	0.67
TRX000224	10/2/2024	Rabu	Oct	2024	K002	Weci	Kue	40	10	5	1500	2000	1500	30	5	35	5	67500	7500	45000	30000	0.88
TRX006490	10/3/2024	Kamis	Oct	2024	N005	Ayam Katsu	Nasi	16	2	0	9000	10000	0	14	0	14	2	140000	0	126000	14000	0.88
TRX000315	10/3/2024	Kamis	Oct	2024	S010	Bakwan	Sayur & Lauk	37	11	0	1000	2000	0	26	0	26	11	52000	0	26000	26000	0.70
TRX006019	10/3/2024	Kamis	Oct	2024	K011	Roti Pelangi	Kue	17	1	1	2000	2500	1500	16	1	17	0	41500	1500	32000	11000	1.00
TRX003468	10/3/2024	Kamis	Oct	2024	K021	Sawut	Kue	25	7	5	2500	3000	1500	18	5	23	2	61500	7500	45000	24000	0.92
TRX000107	10/3/2024	Kamis	Oct	2024	S002	Sop	Sayur & Lauk	9	1	0	7000	8000	0	8	0	8	1	64000	0	56000	8000	0.89
TRX006876	10/3/2024	Kamis	Oct	2024	K030	Tahu Brontak	Kue	9	1	1	1500	2000	1500	8	1	9	0	17500	1500	12000	7000	1.00
TRX001346	10/3/2024	Kamis	Oct	2024	S006	Tewel	Sayur & Lauk	5	1	1	7000	8000	5000	4	1	5	0	37000	5000	28000	14000	1.00
TRX009197	10/4/2024	Jumat	Oct	2024	N004	Ayam Bakar	Nasi	14	3	2	9000	10000	3500	11	2	13	1	117000	7000	99000	25000	0.93
TRX001960	10/4/2024	Jumat	Oct	2024	K020	Getuk	Kue	43	8	0	4500	5000	0	35	0	35	8	175000	0	157500	17500	0.81
TRX001487	10/4/2024	Jumat	Oct	2024	K012	Kroket	Kue	11	0	0	2000	2500	0	11	0	11	0	27500	0	22000	5500	1.00
TRX009235	10/4/2024	Jumat	Oct	2024	K015	Lumpia Rebung	Kue	11	0	0	3000	3500	0	11	0	11	0	38500	0	33000	5500	1.00
TRX001881	10/4/2024	Jumat	Oct	2024	K025	Martabak	Kue	29	3	0	2500	3000	0	26	0	26	3	78000	0	65000	13000	0.90
TRX005546	10/4/2024	Jumat	Oct	2024	S009	Perkedel	Sayur & Lauk	10	2	1	6000	7000	5000	8	1	9	1	61000	5000	48000	18000	0.90
TRX009646	10/4/2024	Jumat	Oct	2024	K007	Piscok	Kue	48	12	9	2000	2500	1500	36	9	45	3	103500	13500	72000	45000	0.94
TRX003878	10/4/2024	Jumat	Oct	2024	K008	Risol Mayo	Kue	61	5	0	4500	5000	0	56	0	56	5	280000	0	252000	28000	0.92
TRX008403	10/4/2024	Jumat	Oct	2024	S005	Sayur Asem	Sayur & Lauk	11	2	0	6000	7000	0	9	0	9	2	63000	0	54000	9000	0.82
TRX008101	10/4/2024	Jumat	Oct	2024	K030	Tahu Brontak	Kue	17	5	0	1500	2000	0	12	0	12	5	24000	0	18000	6000	0.71
TRX006061	10/5/2024	Sabtu	Oct	2024	K015	Lumpia Rebung	Kue	58	1	1	3000	3500	1500	57	1	58	0	201000	1500	171000	31500	1.00
TRX005693	10/5/2024	Sabtu	Oct	2024	N001	Nasi Gudeg	Nasi	21	2	0	10000	11000	0	19	0	19	2	209000	0	190000	19000	0.90
TRX003196	10/5/2024	Sabtu	Oct	2024	S013	Sambel Goreng Kentang	Sayur & Lauk	8	0	0	10000	11000	0	8	0	8	0	88000	0	80000	8000	1.00
TRX004670	10/5/2024	Sabtu	Oct	2024	K026	Terang Bulan	Kue	31	1	0	1500	2000	0	30	0	30	1	60000	0	45000	15000	0.97
TRX007702	10/5/2024	Sabtu	Oct	2024	K026	Terang Bulan	Kue	31	2	0	1500	2000	0	29	0	29	2	58000	0	43500	14500	0.94
TRX002988	10/6/2024	Minggu	Oct	2024	S004	Bali	Sayur & Lauk	31	4	0	10000	11000	0	27	0	27	4	297000	0	270000	27000	0.87
TRX006564	10/6/2024	Minggu	Oct	2024	K014	Gabin	Kue	21	3	0	2000	2500	0	18	0	18	3	45000	0	36000	9000	0.86
TRX001174	10/6/2024	Minggu	Oct	2024	S008	Kare Ayam	Sayur & Lauk	16	0	0	10000	11000	0	16	0	16	0	176000	0	160000	16000	1.00
TRX000962	10/6/2024	Minggu	Oct	2024	N009	Nasi Cokot	Nasi	9	0	0	5000	6000	0	9	0	9	0	54000	0	45000	9000	1.00
TRX004661	10/6/2024	Minggu	Oct	2024	S009	Perkedel	Sayur & Lauk	17	0	0	6000	7000	0	17	0	17	0	119000	0	102000	17000	1.00
TRX008517	10/6/2024	Minggu	Oct	2024	K018	Pukis	Kue	53	2	0	2000	2500	0	51	0	51	2	127500	0	102000	25500	0.96
TRX008971	10/6/2024	Minggu	Oct	2024	S005	Sayur Asem	Sayur & Lauk	24	3	0	6000	7000	0	21	0	21	3	147000	0	126000	21000	0.88
TRX000001	10/6/2024	Minggu	Oct	2024	S002	Sop	Sayur & Lauk	28	1	0	7000	8000	0	27	0	27	1	216000	0	189000	27000	0.96
TRX007292	10/6/2024	Minggu	Oct	2024	S011	Tempe Tahu Bacem	Sayur & Lauk	25	1	0	6000	7000	0	24	0	24	1	168000	0	144000	24000	0.96
TRX004514	10/6/2024	Minggu	Oct	2024	K026	Terang Bulan	Kue	38	3	0	1500	2000	0	35	0	35	3	70000	0	52500	17500	0.92
TRX003508	10/7/2024	Senin	Oct	2024	N004	Ayam Bakar	Nasi	19	4	0	9000	10000	0	15	0	15	4	150000	0	135000	15000	0.79
TRX004947	10/7/2024	Senin	Oct	2024	N004	Ayam Bakar	Nasi	11	4	0	9000	10000	0	7	0	7	4	70000	0	63000	7000	0.64
TRX000932	10/7/2024	Senin	Oct	2024	S004	Bali	Sayur & Lauk	25	5	0	10000	11000	0	20	0	20	5	220000	0	200000	20000	0.80
TRX003091	10/7/2024	Senin	Oct	2024	S004	Bali	Sayur & Lauk	19	8	5	10000	11000	5000	11	5	16	3	146000	25000	110000	61000	0.84
TRX009677	10/7/2024	Senin	Oct	2024	S012	Kering Tempe	Sayur & Lauk	20	3	0	6500	7500	0	17	0	17	3	127500	0	110500	17000	0.85
TRX002420	10/7/2024	Senin	Oct	2024	S009	Perkedel	Sayur & Lauk	27	9	9	6000	7000	5000	18	9	27	0	171000	45000	108000	108000	1.00
TRX008937	10/7/2024	Senin	Oct	2024	S009	Perkedel	Sayur & Lauk	15	2	1	6000	7000	5000	13	1	14	1	96000	5000	78000	23000	0.93
TRX008103	10/7/2024	Senin	Oct	2024	K011	Roti Pelangi	Kue	7	3	0	2000	2500	0	4	0	4	3	10000	0	8000	2000	0.57
TRX002484	10/7/2024	Senin	Oct	2024	S013	Sambel Goreng Kentang	Sayur & Lauk	25	4	2	10000	11000	5000	21	2	23	2	241000	10000	210000	41000	0.92
TRX003942	10/7/2024	Senin	Oct	2024	K021	Sawut	Kue	27	6	0	2500	3000	0	21	0	21	6	63000	0	52500	10500	0.78
TRX000322	10/7/2024	Senin	Oct	2024	S003	Sop Merah	Sayur & Lauk	22	3	1	11500	12500	5000	19	1	20	2	242500	5000	218500	29000	0.91
TRX003738	10/7/2024	Senin	Oct	2024	K005	Tusuk	Kue	28	5	1	2500	3000	1500	23	1	24	4	70500	1500	57500	14500	0.86
TRX005272	10/8/2024	Selasa	Oct	2024	N003	Ayam Geprek	Nasi	7	1	0	9000	10000	0	6	0	6	1	60000	0	54000	6000	0.86
TRX002745	10/8/2024	Selasa	Oct	2024	N005	Ayam Katsu	Nasi	13	4	3	9000	10000	3500	9	3	12	1	100500	10500	81000	30000	0.92
TRX003087	10/8/2024	Selasa	Oct	2024	K012	Kroket	Kue	9	3	0	2000	2500	0	6	0	6	3	15000	0	12000	3000	0.67
TRX002372	10/8/2024	Selasa	Oct	2024	K025	Martabak	Kue	26	10	6	2500	3000	1500	16	6	22	4	57000	9000	40000	26000	0.85
TRX006945	10/9/2024	Rabu	Oct	2024	K003	Donat Ayam	Kue	18	3	0	2500	3000	0	15	0	15	3	45000	0	37500	7500	0.83
TRX007094	10/9/2024	Rabu	Oct	2024	S012	Kering Tempe	Sayur & Lauk	16	1	0	6500	7500	0	15	0	15	1	112500	0	97500	15000	0.94
TRX009049	10/9/2024	Rabu	Oct	2024	K031	Kukus	Kue	9	3	1	2000	2500	1500	6	1	7	2	16500	1500	12000	6000	0.78
TRX001874	10/9/2024	Rabu	Oct	2024	K015	Lumpia Rebung	Kue	33	5	0	3000	3500	0	28	0	28	5	98000	0	84000	14000	0.85
TRX000237	10/9/2024	Rabu	Oct	2024	K001	Pastel	Kue	44	8	0	2500	3000	0	36	0	36	8	108000	0	90000	18000	0.82
TRX005764	10/9/2024	Rabu	Oct	2024	S013	Sambel Goreng Kentang	Sayur & Lauk	9	6	0	10000	11000	0	3	0	3	6	33000	0	30000	3000	0.33
TRX008967	10/9/2024	Rabu	Oct	2024	S003	Sop Merah	Sayur & Lauk	14	3	0	11500	12500	0	11	0	11	3	137500	0	126500	11000	0.79
TRX002912	10/9/2024	Rabu	Oct	2024	K005	Tusuk	Kue	42	11	0	2500	3000	0	31	0	31	11	93000	0	77500	15500	0.74
TRX004995	10/9/2024	Rabu	Oct	2024	K002	Weci	Kue	40	11	5	1500	2000	1500	29	5	34	6	65500	7500	43500	29500	0.85
TRX006146	10/10/2024	Kamis	Oct	2024	S012	Kering Tempe	Sayur & Lauk	12	4	0	6500	7500	0	8	0	8	4	60000	0	52000	8000	0.67
TRX008900	10/10/2024	Kamis	Oct	2024	N006	Nasi Campur	Nasi	31	4	0	6000	7000	0	27	0	27	4	189000	0	162000	27000	0.87
TRX002619	10/10/2024	Kamis	Oct	2024	K007	Piscok	Kue	18	4	2	2000	2500	1500	14	2	16	2	38000	3000	28000	13000	0.89
TRX007894	10/10/2024	Kamis	Oct	2024	K029	Roti Boy	Kue	13	5	5	2500	3000	1500	8	5	13	0	31500	7500	20000	19000	1.00
TRX009432	10/10/2024	Kamis	Oct	2024	S003	Sop Merah	Sayur & Lauk	11	1	0	11500	12500	0	10	0	10	1	125000	0	115000	10000	0.91
TRX001407	10/11/2024	Jumat	Oct	2024	N003	Ayam Geprek	Nasi	19	3	1	9000	10000	3500	16	1	17	2	163500	3500	144000	23000	0.89
TRX007237	10/11/2024	Jumat	Oct	2024	N005	Ayam Katsu	Nasi	19	5	1	9000	10000	3500	14	1	15	4	143500	3500	126000	21000	0.79
TRX006700	10/11/2024	Jumat	Oct	2024	S010	Bakwan	Sayur & Lauk	7	0	0	1000	2000	0	7	0	7	0	14000	0	7000	7000	1.00
TRX007864	10/11/2024	Jumat	Oct	2024	S012	Kering Tempe	Sayur & Lauk	7	0	0	6500	7500	0	7	0	7	0	52500	0	45500	7000	1.00
TRX005255	10/11/2024	Jumat	Oct	2024	K018	Pukis	Kue	34	2	0	2000	2500	0	32	0	32	2	80000	0	64000	16000	0.94
TRX008342	10/11/2024	Jumat	Oct	2024	S013	Sambel Goreng Kentang	Sayur & Lauk	13	4	0	10000	11000	0	9	0	9	4	99000	0	90000	9000	0.69
TRX001235	10/11/2024	Jumat	Oct	2024	K016	Tahu Bakso	Kue	15	2	1	2500	3000	1500	13	1	14	1	40500	1500	32500	9500	0.93
TRX003044	10/11/2024	Jumat	Oct	2024	K026	Terang Bulan	Kue	32	6	0	1500	2000	0	26	0	26	6	52000	0	39000	13000	0.81
TRX002084	10/12/2024	Sabtu	Oct	2024	N003	Ayam Geprek	Nasi	17	0	0	9000	10000	0	17	0	17	0	170000	0	153000	17000	1.00
TRX008460	10/12/2024	Sabtu	Oct	2024	N003	Ayam Geprek	Nasi	25	1	0	9000	10000	0	24	0	24	1	240000	0	216000	24000	0.96
TRX004164	10/12/2024	Sabtu	Oct	2024	S004	Bali	Sayur & Lauk	23	4	2	10000	11000	5000	19	2	21	2	219000	10000	190000	39000	0.91
TRX009676	10/12/2024	Sabtu	Oct	2024	S012	Kering Tempe	Sayur & Lauk	21	1	0	6500	7500	0	20	0	20	1	150000	0	130000	20000	0.95
TRX009402	10/12/2024	Sabtu	Oct	2024	K012	Kroket	Kue	22	2	0	2000	2500	0	20	0	20	2	50000	0	40000	10000	0.91
TRX000187	10/12/2024	Sabtu	Oct	2024	K031	Kukus	Kue	23	2	0	2000	2500	0	21	0	21	2	52500	0	42000	10500	0.91
TRX008359	10/12/2024	Sabtu	Oct	2024	N001	Nasi Gudeg	Nasi	24	0	0	10000	11000	0	24	0	24	0	264000	0	240000	24000	1.00
TRX009320	10/13/2024	Minggu	Oct	2024	S004	Bali	Sayur & Lauk	26	1	0	10000	11000	0	25	0	25	1	275000	0	250000	25000	0.96
TRX003141	10/13/2024	Minggu	Oct	2024	K031	Kukus	Kue	39	4	0	2000	2500	0	35	0	35	4	87500	0	70000	17500	0.90
TRX005458	10/13/2024	Minggu	Oct	2024	K015	Lumpia Rebung	Kue	40	2	0	3000	3500	0	38	0	38	2	133000	0	114000	19000	0.95
TRX000543	10/13/2024	Minggu	Oct	2024	K028	Pizza	Kue	16	2	1	4500	5000	1500	14	1	15	1	71500	1500	63000	10000	0.94
